ORDER_ID;SALES;ORDERDATE;STATUS;CUSTOMERNAME;PHONE;CONTACTLASTNAME;CONTACTFIRSTNAME;prev_orderdate;elapsed_days
10148;5419;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10148;3639;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10148;3598;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10148;2356;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10148;1506;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10148;2672;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10148;1546;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10148;4392;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10148;2282;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10148;3470;09/11/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;09/11/2003;0
10169;4639;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;2298;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;2264;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;4445;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;2599;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;4910;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;2816;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;1707;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;2270;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;1036;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;3921;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10169;3866;11/04/2003;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;11/04/2003;0
10370;8470;01/20/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;01/20/2005;0
10370;3912;01/20/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;01/20/2005;0
10370;3949;01/20/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;01/20/2005;0
10370;2131;01/20/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;01/20/2005;0
10370;1535;01/20/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;01/20/2005;0
10370;1668;01/20/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;01/20/2005;0
10370;2730;01/20/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;01/20/2005;0
10370;3160;01/20/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;01/20/2005;0
10391;1735;03/09/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;03/09/2005;0
10391;2465;03/09/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;03/09/2005;0
10391;2468;03/09/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;03/09/2005;0
10391;5549;03/09/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;03/09/2005;0
10391;4998;03/09/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;03/09/2005;0
10391;1694;03/09/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;03/09/2005;0
10391;1448;03/09/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;03/09/2005;0
10391;8345;03/09/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;03/09/2005;0
10391;4042;03/09/2005;Shipped   ;Anna's Decorations, Ltd           ;02 9936 8555                  ;O'Hara     ;Anna      ;03/09/2005;0
10123;5161;05/20/2003;Shipped   ;Atelier graphique                 ;40.32.2555                    ;Schmitt    ;Carine    ;05/20/2003;0
10123;5332;05/20/2003;Shipped   ;Atelier graphique                 ;40.32.2555                    ;Schmitt    ;Carine    ;05/20/2003;0
10123;2994;05/20/2003;Shipped   ;Atelier graphique                 ;40.32.2555                    ;Schmitt    ;Carine    ;05/20/2003;0
10298;1551;09/27/2004;Shipped   ;Atelier graphique                 ;40.32.2555                    ;Schmitt    ;Carine    ;09/27/2004;0
10193;2455;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;3142;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;2492;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;4643;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;3675;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;2610;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;1244;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;2770;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;2540;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;2341;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;1906;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;760;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;1012;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;903;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10193;2279;11/21/2003;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;11/21/2003;0
10265;8427;07/02/2004;Shipped   ;Australian Collectables, Ltd      ;61-9-3844-6555                ;Connery    ;Sean      ;07/02/2004;0
10120;9265;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;2082;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;2675;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;3432;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;4652;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;2849;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;2479;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;2461;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;2095;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;2480;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;3864;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;2585;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;3417;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10120;3268;04/29/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;0
10125;3255;05/21/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;04/29/2003;22
10125;6484;05/21/2003;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;05/21/2003;0
10223;5422;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;9774;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;4725;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;1696;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;2921;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;3609;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;2634;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;1716;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;2475;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;1321;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;1897;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;2535;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;3200;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10223;1747;02/20/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;02/20/2004;0
10342;3600;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10342;3161;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10342;5030;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10342;1668;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10342;6548;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10342;1455;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10342;6276;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10342;1576;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10342;2998;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10342;5014;11/24/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;0
10347;3945;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/24/2004;5
10347;4428;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;3586;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;2083;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;1238;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;6834;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;4815;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;4814;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;2209;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;4948;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;2657;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10347;5885;11/29/2004;Shipped   ;Australian Collectors, Co.        ;03 9520 4555                  ;Ferguson   ;Peter     ;11/29/2004;0
10152;1633;09/25/2003;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;09/25/2003;0
10152;2802;09/25/2003;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;09/25/2003;0
10152;1681;09/25/2003;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;09/25/2003;0
10174;6817;11/06/2003;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;11/06/2003;0
10174;4480;11/06/2003;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;11/06/2003;0
10174;5592;11/06/2003;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;11/06/2003;0
10174;2194;11/06/2003;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;11/06/2003;0
10374;3834;02/02/2005;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;02/02/2005;0
10374;2909;02/02/2005;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;02/02/2005;0
10374;1173;02/02/2005;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;02/02/2005;0
10374;4197;02/02/2005;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;02/02/2005;0
10374;4329;02/02/2005;Shipped   ;Australian Gift Network, Co       ;61-7-3844-6555                ;Calaghan   ;Tony      ;02/02/2005;0
10304;6396;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;4508;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;3535;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;1795;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;2441;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;3578;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;4614;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;1559;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;2233;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;3958;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;1676;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;695;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;1734;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;3343;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;2629;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10304;4208;10/11/2004;Shipped   ;Auto Associ‚s & Cie.              ;30.59.8555                    ;Tonini     ;Daniel    ;10/11/2004;0
10211;7499;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;4772;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;2592;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;2730;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;3745;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;2488;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;5674;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;2254;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;1338;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;2351;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;2028;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;1732;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;4040;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10211;3222;01/15/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;01/15/2004;0
10252;6750;05/26/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;05/26/2004;0
10252;1638;05/26/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;05/26/2004;0
10252;3559;05/26/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;05/26/2004;0
10252;3093;05/26/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;05/26/2004;0
10252;3318;05/26/2004;Shipped   ;Auto Canal+ Petit                 ;(1) 47.55.6555                ;Perrier    ;Dominique ;05/26/2004;0
